X,Y,Z,Xg,Yg,Zg,time,door landmarks,wall landmarks
20.0,393.0,,17.48201438848921,392.0,,84.95819854736328,325.0,3040.0
8.0,393.0,,24.964028776978417,392.0,,82.21710968017578,221.0,2922.0
22.0,397.0,,32.44604316546763,392.0,,105.15164184570312,384.0,3546.0
11.0,378.0,,39.92805755395683,392.0,,86.08068084716797,245.0,2898.0
